thumbnail,title,url,total_shares,total_facebook_shares,google_plus_shares,twitter_shares,linkedin_shares,published_date,giveaway,infographic,general_article,guest_post,interview,video,pinterest_shares,total_shares_with_pinterest,article_amplifiers,article_amplifier_images,real_twitter_shares,author_name
https://i.guim.co.uk/img/media/072e7ad93f4b455f3054fdf7779be2ddb2e66775/966_604_2661_1597/master/2661.jpg?w=1200&q=85&auto=format&sharp=10&s=026e423bfde23de5ad7bd4980a545ad0,Poll shows support for Malcolm Turnbull's government slipping,http://www.theguardian.com/australia-news/2016/feb/15/poll-shows-support-for-malcolm-turnbulls-government-slipping,1272,1214,1,57,0,14/02/2016,0,0,1,0,0,0,0,1272,"[""ericbarbosa11""]","[""http://pbs.twimg.com/profile_images/609024193456431106/HM5jBT5B_bigger.jpg""]",,
http://static1.squarespace.com/static/51fb02e3e4b0608e46483955/52d5b6cce4b093a3faf5feca/56c417f5e707ebc56ae0427f/1455702323823/?format=1000w,Turnbull Government Appoints George Pell To Lead Childcare Policy Review,http://situationtheatre.com/news-fuse/government-appoints-george-pell,1261,1238,0,23,0,18/02/2016,0,0,1,0,0,0,0,1261,"[""situtheatre""]","[""http://pbs.twimg.com/profile_images/378800000763658468/7619c715e80a8a0f92cd3698ad72efda_bigger.jpeg""]",,Situation Theatre
http://www.smh.com.au/content/dam/images/g/n/8/e/y/r/image.related.articleLeadwide.620x349.gn8aco.png/1456891999307.jpg,Defence Force chief at odds with Tony Abbott claim that Malcolm Turnbull has delayed new submarines,http://www.smh.com.au/federal-politics/political-news/defence-force-chief-at-odds-with-tony-abbott-claim-that-malcolm-turnbull-has-delayed-new-submarines-20160302-gn8aco.html,1257,1062,4,189,2,01/03/2016,0,0,1,0,0,0,0,1257,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,David Wroe
http://www.smh.com.au/content/dam/images/g/n/0/9/b/a/image.related.articleLeadwide.620x349.gn0czt.png/1456177627742.jpg,Malcolm Turnbull draws battle lines for real estate election,http://www.smh.com.au/federal-politics/political-news/tax-wars-turnbull-draws-battle-lines-for-real-estate-election-20160222-gn0czt.html,1255,985,33,229,7,22/02/2016,0,0,1,0,0,0,1,1255,"[""bridgetoflynn""]","[""http://pbs.twimg.com/profile_images/2289195738/image_bigger.jpg""]",,Mark Kenny
http://www.abc.net.au/news/image/311052-1x1-700x700.jpg,Malcolm Turnbull sticks to Tony Abbott's defence spending pledges in long-awaited white paper,http://www.abc.net.au/news/2016-02-23/defence-white-paper-turnbull-sticks-to-abbott-pledges/7194480,1251,897,4,136,214,23/02/2016,0,0,1,0,0,0,0,1251,"[""brucerossbrc""]","[""http://pbs.twimg.com/profile_images/1740916954/Bruce_4_bigger.JPG""]",,
https://i.guim.co.uk/img/media/b86c061df9f60c68bb17c11c8cb19e00bce3dc7c/0_0_4260_2557/master/4260.jpg?w=1200&q=85&auto=format&sharp=10&s=6f4000ed2c8fe348da7e453aad044581,"Malcolm Turnbull's political style? In so many ways, it's looking reminiscent of Kevin Rudd | Kristina Keneally",http://www.theguardian.com/commentisfree/2016/feb/16/malcolm-turnbulls-political-style-in-so-many-ways-its-reminiscent-of-kevin-rudd,1234,1106,3,121,2,15/02/2016,0,0,1,0,0,0,2,1234,"[""kkeneally"", ""cif_australia""]","[""http://pbs.twimg.com/profile_images/687775057653858304/A1zXOQ51_bigger.jpg"", ""http://pbs.twimg.com/profile_images/3692173516/a7e5d102c6bbb01bc6eed2582c86d55a_bigger.jpeg""]",,Kristina Keneally
https://i.guim.co.uk/img/media/adf7f90cfb607fcd2ab166a4425e373bd0ad9cb3/0_51_2162_1300/2162.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=923c2da1635ab9a19dbf0670783abd4b,Turnbull government seizes new negative gearing report – politics live,http://www.theguardian.com/australia-news/live/2016/mar/03/turnbull-government-seizes-new-negative-gearing-report-politics-live,1220,1033,3,177,5,02/03/2016,0,0,1,0,0,0,2,1220,"[""guardianaus"", ""murpharoo"", ""mpbowers""]","[""http://pbs.twimg.com/profile_images/3711361014/1d998a3e1bbcec22e2ceb8c90a1e5607_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/687958069733494784/1SUBcHBJ_bigger.jpg"", ""http://pbs.twimg.com/profile_images/693996267953782784/9GnfnMNd_bigger.jpg""]",,Katharine Murphy
http://www.smh.com.au/content/dam/images/g/k/w/t/4/7/image.related.articleLeadwide.620x349.gnbvjd.png/1457300548824.jpg,"Damaging internal ructions persist in Turnbull government following leadership coup, new book reveals",http://www.smh.com.au/federal-politics/political-news/damaging-internal-ructions-persist-in-turnbull-government-following-leadership-coup-new-book-reveals-20160306-gnbvjd.html,1210,1025,3,162,19,06/03/2016,0,0,1,0,0,0,1,1210,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,
http://www.abc.net.au/news/image/7117640-1x1-700x700.jpg,"Same-sex marriage plebiscite may not be held this year, Malcolm Turnbull's office says",http://www.abc.net.au/news/2016-03-06/same-sex-marriage-plebiscite-may-not-be-held-this-year:-pm/7224438,1202,1052,4,144,0,06/03/2016,0,0,1,0,0,0,2,1202,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,
http://www.afr.com/content/dam/images/g/n/4/j/z/0/image.related.afrArticleLead.620x365.gn36wy.png/1456562456799.jpg,What is the point of Malcolm Turnbull ask voters?,http://www.afr.com/news/politics/where-is-malcolm-turnbull-ask-the-voters-as-momentum-builds-towards-a-july-election-20160225-gn36wy,1198,974,0,219,4,26/02/2016,0,0,1,0,0,0,1,1198,"[""latingle"", ""1petermartin""]","[""http://pbs.twimg.com/profile_images/497276397551759360/uQaQiWaO_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/440301150/Peter_blue_bigger.jpg""]",,Laura Tingle
http://i.dailymail.co.uk/i/pix/2016/02/26/11/3194B33D00000578-0-image-a-13_1456485765753.jpg,David Cameron leads tributes to Bill Turnbull as the veteran presenter leaves BBC Breakfast,http://www.dailymail.co.uk/femail/article-3465353/David-Cameron-leads-tributes-Bill-Turnbull-veteran-presenter-leaves-BBC-Breakfast.html,1192,1126,3,56,0,26/02/2016,0,0,1,0,0,0,7,1192,"[""femail""]","[""http://pbs.twimg.com/profile_images/666954583030300673/liz7Uqtt_bigger.jpg""]",,Lucy Waterlow
http://www.smh.com.au/content/dam/images/g/n/2/f/y/d/image.related.articleLeadwide.620x349.gn2i13.png/1456345675518.jpg,"Turnbull walks away from tax reform: only caps on super, negative gearing left",http://www.smh.com.au/federal-politics/political-news/turnbull-walks-away-from-tax-reform-only-caps-on-super-negative-gearing-left-20160224-gn2i13.html,1189,958,4,190,37,24/02/2016,0,0,1,0,0,0,0,1189,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Peter Martin
http://www.smh.com.au/content/dam/images/g/m/t/b/f/y/image.related.articleLeadwide.620x349.gmto0y.png/1455485172901.jpg,Turnbull's Valentine's Day message stirs gay marriage row,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbulls-valentines-day-message-stirs-gay-marriage-row-20160214-gmto0y.html,1180,1104,3,73,0,13/02/2016,0,0,1,0,0,0,0,1180,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Fergus Hunter
http://www.smh.com.au/content/dam/images/g/m/i/u/c/w/image.related.articleLeadwide.620x349.gmv62v.png/1455597289264.jpg,Turnbull government plotting to revoke 72-hour notice period for Nauru asylum seekers: lawyers,http://www.smh.com.au/federal-politics/political-news/turnbull-government-plotting-to-revoke-72hour-notice-period-for-nauru-asylum-seekers-lawyers-20160216-gmv62v.html,1178,948,2,227,0,15/02/2016,0,0,1,0,0,0,1,1178,"[""politicsfairfax""]","[""http://pbs.twimg.com/profile_images/432709892793569281/stwk_DAE_bigger.png""]",,Nicole Hasham
http://www.abc.net.au/news/image/1165028-1x1-700x700.jpg,The reason Turnbull has come back down to Earth,http://www.abc.net.au/news/2016-02-24/lewis-the-reason-turnbull-has-come-back-down-to-earth/7195674,1177,1067,2,95,12,23/02/2016,0,0,1,0,0,0,1,1177,"[""peterlewisemc""]","[""http://pbs.twimg.com/profile_images/450431300927639553/TOvIPglC_bigger.jpeg""]",,Peter Lewis
https://cdn.laborherald.com.au/wp-content/uploads/2016/02/fibre-1.jpg,"Malcolm Turnbull had one job: to build the NBN, but he has failed",https://www.laborherald.com.au/education/malcolm-turnbull-had-one-job-to-build-the-nbn-but-he-has-failed/,1168,1050,0,118,0,11/02/2016,0,0,1,0,0,0,0,1168,"[""jasonclaremp""]","[""http://pbs.twimg.com/profile_images/1512301095/JASON_CLARE_PORTRAIT_WEB_bigger.JPG""]",,Labor News
http://progressive.netshow.ninemsn.com.au/media2/664969388001/2016/02/664969388001_4757171981001_8105302-20160216-113021-VIDEO-STILL.jpg,Prime Minister Malcolm Turnbull confirms proposed GST increase will not be taken to election,http://www.9news.com.au/national/2016/02/16/11/06/malcolm-turnbull-confirms-there-will-be-no-gst-hike-taken-to-the-next-election,1168,1154,0,14,0,15/02/2016,0,0,1,0,0,0,0,1168,"[""jkonnt30""]","[""http://pbs.twimg.com/profile_images/378800000274119858/82918eb388615d24ada71fb0b43ea836_bigger.jpeg""]",,9news
http://www.smh.com.au/content/dam/images/g/n/6/o/h/m/image.related.articleLeadwide.620x349.gn6e10.png/1456784556102.jpg,Malcolm Turnbull cries during TV interview with Stan Grant,http://www.smh.com.au/federal-politics/political-news/prime-minister-malcolm-turnbull-cries-during-tv-interview-with-stan-grant-20160229-gn6e10.html,1161,1077,2,69,13,29/02/2016,0,0,1,0,1,0,0,1161,"[""smh"", ""fergushunter""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg"", ""http://pbs.twimg.com/profile_images/631798467547889664/8UaE55qr_bigger.jpg""]",,Fergus Hunter
https://i.guim.co.uk/img/media/e3df64b7c1c90d960f4aa14499e380551e21a378/0_242_3596_2159/3596.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=5824394ffc7b7e22055b29a9566b0268,Malcolm Turnbull urges calm heads over Safe Schools LGBTI program,http://www.theguardian.com/australia-news/2016/feb/26/malcolm-turnbull-urges-calm-heads-over-safe-schools-lgbti-program,1155,1085,1,57,12,25/02/2016,0,0,1,0,0,0,0,1155,"[""safeschoolsaust""]","[""http://pbs.twimg.com/profile_images/512827828497182720/sXErNjc2_bigger.jpeg""]",,Shalailah Medhora
http://www.smh.com.au/content/dam/images/g/n/d/u/9/2/image.related.articleLeadwide.620x349.gndt8r.png/1457420686401.jpg,United States talking to Turnbull government about stepping up presence of B-1 Bomber war planes in Australia,http://www.smh.com.au/federal-politics/political-news/united-states-talking-to-turnbull-government-about-stepping-up-presence-of-b1-bomber-war-planes-in-australia-20160308-gndt8r.html,1155,1071,5,74,5,08/03/2016,0,0,1,0,0,0,0,1155,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,David Wroe
http://www.smh.com.au/content/dam/images/g/n/7/9/z/y/image.related.articleLeadwide.620x349.gn78vi.png/1456802606874.jpg,"Nuclear waste dump: Sleepless nights, tears and stress as communities fight Turnbull government plan",http://www.smh.com.au/federal-politics/political-news/sleepless-nights-tears-and-stress-communities-fight-turnbull-governments-nuclear-waste-dump-plans-20160301-gn78vi.html,1130,1090,0,40,0,29/02/2016,0,0,1,0,0,0,0,1130,"[""leerhiannon""]","[""http://pbs.twimg.com/profile_images/684853748984713216/P8wwi7nM_bigger.jpg""]",,Nicole Hasham
https://11217-presscdn-0-50-pagely.netdna-ssl.com/wp-content/uploads/2016/02/sddefault-6.jpg,"""Hopeless, useless and a joke"": Labor MP sets Turnbull NBN policy on fire | Delimiter",https://delimiter.com.au/2016/02/11/hopeless-useless-and-a-joke-labor-mp-sets-turnbull-nbn-policy-on-fire/,1125,953,7,157,8,10/02/2016,0,0,1,0,0,0,0,1125,"[""lmchesters"", ""delimiterau""]","[""http://pbs.twimg.com/profile_images/513578250967085056/4WlAzLPf_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/628942252782411776/SHUnVw97_bigger.png""]",,Renai Lemay
http://www.abc.net.au/news/image/7149454-1x1-700x700.jpg,Live: Malcolm Turnbull's second ministry reshuffle,http://www.abc.net.au/news/2016-02-13/live-malcolm-turnbulls-second-ministry-reshuffle/7165310,1108,991,1,116,0,12/02/2016,0,0,1,0,0,0,0,1108,"[""abcnews"", ""turnbullmalcolm""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/378800000223732312/cd2615bfb2898972fc2cf9d8d2b9b9ef_bigger.jpeg""]",,
http://i.startsatsixty.com.au/wp-content/uploads/150216_turnbull.jpg,Turnbull government is losing popularity: Which PM would you prefer?,http://startsatsixty.com.au/current-affairs/turnbull-government-is-losing-popularity-which-pm-would-you-prefer,1107,1104,0,3,0,14/02/2016,0,0,1,0,0,0,0,1107,,,,
https://img.buzzfeed.com/buzzfeed-static/static/2016-03/4/21/campaign_images/webdr04/malcolm-turnbull-will-attend-mardi-gras-and-its-g-2-16807-1457143766-1_dblbig.jpg,Malcolm Turnbull Will Attend Mardi Gras And It's Going To Be Awkward,http://www.buzzfeed.com/robstott/malcolm-turnbull-will-attend-mardi-gras-and-its-going-to-be,1094,1080,0,14,0,04/03/2016,0,0,1,0,0,0,0,1094,"[""workmanalice"", ""rob_stott""]","[""http://pbs.twimg.com/profile_images/564566383900372992/uBSf9KfC_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/670492853223591936/NUXO-EE1_bigger.jpg""]",,Rob Stott
http://cdn.newsapi.com.au/image/v1/2ce67df22bd8934216bdb486d571fd17,PM Malcolm Turnbull wants later election despite senate threats,http://www.news.com.au/national/politics/prime-minister-malcolm-turnbull-wants-later-election-despite-threatening-senate-with-double-dissolution/news-story/26f96b0479740024ba93db1341205c37,1084,1010,1,73,0,28/02/2016,0,0,1,0,0,0,0,1084,"[""lynlinking""]","[""http://pbs.twimg.com/profile_images/498407687051161601/ZGtFYqaR_bigger.png""]",,Kara Vickery
http://www.samesame.com.au/561/200_200/c1bf9_561720.jpg,Prime Minister Turnbull will attend tonight's Mardi Gras Parade,http://www.samesame.com.au/news/13413/Prime-Minister-Turnbull-will-attend-tonights-Mardi-Gras-Parade,1056,1015,0,41,0,04/03/2016,0,0,1,0,0,0,0,1056,"[""sydneymardigras"", ""samesame""]","[""http://pbs.twimg.com/profile_images/577653176196722688/VKxguy73_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/638096202387582978/jwgFFQ0L_bigger.jpg""]",,
http://www.afr.com/content/dam/images/g/m/q/d/d/d/image.related.afrArticleLead.620x365.gmreai.png/1455507439922.jpg,Malcolm Turnbull's son a secured creditor of failed $100m tech firm PlayUp,http://www.afr.com/business/sport/malcolm-turnbulls-son-a-secured-creditor-of-failed-100m-tech-firm-playup-20160211-gmreai,1044,915,0,108,21,14/02/2016,0,0,1,0,0,0,0,1044,"[""lellane"", ""johnstensholt""]","[""http://pbs.twimg.com/profile_images/614631989983887361/mWiaoSFl_bigger.jpg"", ""http://pbs.twimg.com/profile_images/688843610607857665/97V9Jy_Y_bigger.jpg""]",,John Stensholt
https://img.buzzfeed.com/buzzfeed-static/static/2016-02/22/22/campaign_images/webdr03/malcolm-turnbull-calls-for-investigation-into-pro-2-29939-1456197448-0_dblbig.jpg,Malcolm Turnbull Calls For Investigation Into Program Helping LGBTI Kids,http://www.buzzfeed.com/lanesainty/malcolm-turnbull-calls-for-investigation-into-safe-schools,1038,1023,0,15,0,22/02/2016,0,0,1,0,0,0,0,1038,"[""ellensandell"", ""lanesainty""]","[""http://pbs.twimg.com/profile_images/514647261024751616/DqlJGnaB_bigger.png"", ""http://pbs.twimg.com/profile_images/661064960210894848/JmO862LJ_bigger.jpg""]",,"Lane Sainty, Mark Di Stefano"
https://i.guim.co.uk/img/media/6d1f56f7dbf278bf246bfa4b0ffcfc0edf57fe51/104_263_2681_1607/2681.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=e7bc9fef4252f3b5bc4b29546728a6d5,"On John Howard's big night, all eyes turn to Abbott and Turnbull",http://www.theguardian.com/australia-news/2016/mar/03/on-john-howards-big-night-all-eyes-turn-to-abbott-and-turnbull,1037,812,1,222,0,02/03/2016,0,0,1,0,0,0,2,1037,"[""gabriellechan""]","[""http://pbs.twimg.com/profile_images/344513261570875910/bcb85f99dd2a68dc7620842a6aa9efb6_bigger.jpeg""]",,Gabrielle Chan
http://media.nzherald.co.nz/webcontent/image/jpg/20168/scczen_2002165nzhsplyak_1024x768.jpg,John Key and Malcolm Turnbull's 'bromance' continues with kayaking trip - National - NZ Herald News,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11592987,1028,1010,0,18,0,20/02/2016,0,0,1,0,0,0,0,1028,,,,
http://www.sbs.com.au/news/sites/sbs.com.au.news/files/turn.jpg,Turnbull praise for 'fresh tone' on terror,http://www.sbs.com.au/news/article/2016/03/07/turnbull-praise-fresh-tone-terror,1024,1010,0,14,0,06/03/2016,0,0,1,0,0,0,0,1024,"[""liberalaus"", ""sbsnews"", ""turnbullmalcolm""]","[""http://pbs.twimg.com/profile_images/3115032971/284820bce7cff845d2be13f219659af0_bigger.jpeg"", ""http://pbs.twimg.com/profile_images/693965193869590529/yynghoyu_bigger.png"", ""http://pbs.twimg.com/profile_images/378800000223732312/cd2615bfb2898972fc2cf9d8d2b9b9ef_bigger.jpeg""]",,
https://i.guim.co.uk/img/media/5dbf2810c229a3e974c26b810eacafe7cc8de170/0_109_4500_2700/master/4500.jpg?w=1200&q=85&auto=format&sharp=10&s=46d2b0423eac1d2d5fef39cbbac0f548,Labor to oppose Turnbull's move to overhaul Senate voting system before election,http://www.theguardian.com/australia-news/2016/feb/22/malcolm-turnbull-moves-to-overhaul-senate-voting-system-before-election,1021,872,8,138,2,21/02/2016,0,0,1,0,0,0,1,1021,"[""danielhurstbne""]","[""http://pbs.twimg.com/profile_images/545770903984803840/3tBkT-w9_bigger.jpeg""]",,Daniel Hurst
http://www.afr.com/content/dam/images/g/n/7/4/m/m/image.related.afrArticleLead.620x365.gn9eap.png/1457046024081.jpg,Why the Turnbull government's bad politics come from the belief they can't lose,http://www.afr.com/opinion/columnists/laura-tingle/why-the-turnbull-governments-bad-politics-come-from-the-belief-they-cant-lose-20160303-gn9eap,1002,705,0,243,53,03/03/2016,0,0,1,0,0,0,1,1002,"[""latingle""]","[""http://pbs.twimg.com/profile_images/497276397551759360/uQaQiWaO_bigger.jpeg""]",,Laura Tingle
http://ichef.bbci.co.uk/news/1024/cpsprodpb/BD7A/production/_88460584_88460545.jpg,Bill Turnbull is leaving BBC Breakfast after 15 years hosting the programme - BBC News,http://www.bbc.co.uk/news/entertainment-arts-35667638,999,917,1,72,9,26/02/2016,0,0,1,0,0,0,0,999,"[""bensonix"", ""bbcnews""]","[""http://pbs.twimg.com/profile_images/701502803752177664/dxgsVNzS_bigger.jpg"", ""http://pbs.twimg.com/profile_images/522359694891819009/D7KgM7an_bigger.jpeg""]",,Bbc News
https://i.guim.co.uk/img/media/1ba64321a37058a75ff70d6e179f92e51e20201f/0_115_2290_1374/2290.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=ee2431fd804813f9383ea908fb061031,Letting Tony Abbott call the tune on tax the fastest way for Malcolm Turnbull to lose his footing,http://www.theguardian.com/australia-news/2016/mar/04/letting-tony-abbott-call-the-tune-on-tax-the-fastest-way-for-malcolm-turnbull-to-lose-his-footing,998,689,2,303,1,04/03/2016,0,0,1,0,0,0,3,998,"[""guardian"", ""lenoretaylor""]","[""http://pbs.twimg.com/profile_images/564829693736546305/8o1OPz2e_bigger.png"", ""http://pbs.twimg.com/profile_images/448683652709220353/poNPgDb7_bigger.png""]",,Lenore Taylor
http://www.brisbanetimes.com.au/content/dam/images/g/n/0/1/7/r/image.related.articleLeadwide.620x349.gn0u2g.png/1456197262941.jpg,Malcolm Turnbull is losing his chance to be a great Prime Minister,http://www.brisbanetimes.com.au/comment/malcolm-turnbull-is-losing-his-chance-to-be-a-great-prime-minister-20160222-gn0u2g.html,991,923,4,56,8,22/02/2016,0,0,1,0,0,0,0,991,"[""kkeneally"", ""brisbaneti""]","[""http://pbs.twimg.com/profile_images/687775057653858304/A1zXOQ51_bigger.jpg"", ""none""]",,Ross Gittins
http://www.smh.com.au/content/dam/images/g/m/t/b/g/r/image.related.articleLeadwide.620x349.gmta7z.png/1455394922294.jpg,Malcolm Turnbull announces new frontbench as Mal Brough resigns,http://www.smh.com.au/federal-politics/political-news/cabinet-reshuffle-malcolm-turnbull-announces-new-frontbench-as-mal-brough-resigns-20160213-gmta7z.html,983,879,10,93,1,12/02/2016,0,0,1,0,0,0,0,983,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,James Massola
http://www.canberratimes.com.au/content/dam/images/1/m/e/5/n/5/image.related.articleLeadwide.620x349.gmtn80.png/1455429877602.jpg,Malcolm Turnbull's attacks on public health are impoverishing and killing me,http://www.smh.com.au/comment/malcolm-turnbulls-attacks-on-public-health-are-impoverishing-and-killing-me-20160214-gmtn80.html,976,923,1,52,0,14/02/2016,0,0,1,0,0,0,0,976,"[""canberratimes""]","[""http://pbs.twimg.com/profile_images/2635438206/88e94c5eb7530cf10d2d8db7e7870cc0_bigger.png""]",,Rick Kuhn
https://i.guim.co.uk/img/media/8c45e715db8443a0f252cc897f36af36084c620e/0_38_4305_2584/4305.jpg?w=1200&q=55&auto=format&usm=12&fit=max&s=5325c24936097fafea48b11b040e6d05,Malcolm Turnbull says Labor would halt economic growth,http://www.theguardian.com/australia-news/2016/mar/05/malcolm-turnbull-says-labor-would-halt-economic-growth,973,914,1,57,1,04/03/2016,0,0,1,0,0,0,0,973,"[""guardiannews""]","[""http://pbs.twimg.com/profile_images/566207268039823360/lqAeuznl_bigger.png""]",,
https://img.buzzfeed.com/buzzfeed-static/static/2016-02/23/1/campaign_images/webdr13/people-are-super-mad-that-malcolm-turnbull-is-inv-2-1681-1456207725-0_dblbig.jpg,People Are Super Mad That Malcolm Turnbull Is Investigating The Safe Schools Coalition,http://www.buzzfeed.com/jemimaskelley/mad-people,957,950,0,7,0,23/02/2016,0,0,1,0,0,0,0,957,,,,Jemima Skelley
http://theaimn.com/wp-content/uploads/2016/03/154734-a0b699e0-5f65-11e5-91f0-4e0a229b6d15-e1457439406698.jpg,Turnbull Government ignores those most in need,http://theaimn.com/turnbull-government-ignores-those-most-in-need/,955,924,1,30,0,08/03/2016,0,0,1,0,0,0,0,955,"[""ausindimedia""]","[""http://pbs.twimg.com/profile_images/603474457944989697/JoEhMkCE_bigger.jpg""]",,The Aim Network
http://i.startsatsixty.com.au/wp-content/uploads/090216_medicare.jpg,Hands off our Medicare! Turnbull considers this dramatic change to health and aged care,http://startsatsixty.com.au/living/hands-of-our-medicare-turnbull-considers-this-dramatic-change-to-health-and-aged-care,952,944,0,8,0,08/02/2016,0,0,1,0,0,0,0,952,,,,
http://www.smh.com.au/content/dam/images/g/m/q/f/l/7/image.related.articleLeadwide.620x349.gmqoqj.png/1455101016150.jpg,Ministerial exodus unbalances Malcolm Turnbull's team,http://www.smh.com.au/federal-politics/political-news/ministerial-exodus-unbalances-malcolm-turnbulls-team-20160210-gmqoqj.html,949,823,0,126,0,10/02/2016,0,0,1,0,0,0,0,949,"[""smh"", ""lynlinking""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg"", ""http://pbs.twimg.com/profile_images/498407687051161601/ZGtFYqaR_bigger.png""]",,Mark Kenny
http://static1.squarespace.com/static/51fb02e3e4b0608e46483955/52d5b6cce4b093a3faf5feca/56ba7068f85082678fd13264/1455063609292/?format=1000w,GST Retreat: Turnbull Searching For Less Transparent Ways To Rob Poor,http://situationtheatre.com/news-fuse/gst-retreat,933,928,0,5,0,10/02/2016,0,0,1,0,0,0,0,933,,,,Situation Theatre
http://cdn.theconversation.com/files/111457/width1356x668/image-20160215-22545-1p7e737.jpg,Why has the 'ideas boom' eluded the Turnbull government?,http://theconversation.com/why-has-the-ideas-boom-eluded-the-turnbull-government-54647,929,854,1,70,4,15/02/2016,0,0,1,0,0,0,0,929,"[""conversationedu""]","[""http://pbs.twimg.com/profile_images/2132690691/twitter_bigger.png""]",,Shaun Carney
http://www.abc.net.au/news/image/7197204-1x1-700x700.jpg,Turnbull under pressure to condemn MP over 'noble savage' speech on Indigenous communities,http://www.abc.net.au/news/2016-02-24/labor-greens-call-on-turnbull-to-condemn-dennis-jensen/7196836,902,722,0,179,0,24/02/2016,0,0,1,0,0,0,1,902,"[""abcnews""]","[""http://pbs.twimg.com/profile_images/2926053458/8447650cdcc90a0dfdc522b8f6f06173_bigger.jpeg""]",,Wa Nationals
http://www.smh.com.au/content/dam/images/g/n/4/j/z/0/image.related.socialLead.620x349.gna9dj.png/1457062298872.jpg,Malcolm Turnbull 'ducking' issue of same-sex marriage: former US congressman Barney Frank,http://www.smh.com.au/federal-politics/political-news/malcolm-turnbull-ducking-issue-of-samesex-marriage-former-us-congressman-barney-frank-20160303-gna9dj.html,900,843,1,56,0,03/03/2016,0,0,1,0,0,0,0,900,"[""smh""]","[""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,Judith Ireland
http://prod.static9.net.au/_/media/images/2015/december/01/0112_turnbullkey_a.ashx,"Key, Turnbull agree on NZ citizen deal",http://www.9news.com.au/national/2016/02/19/03/36/malcolm-turnbull-john-key-to-hold-talks,892,877,0,15,0,18/02/2016,0,0,1,0,0,0,0,892,,,,Aap
http://theaimn.com/wp-content/uploads/2016/02/malcolm-turnbull-e1456448591776.jpg,"Turnbull sells out young people to the deranged, to save himself",http://theaimn.com/turnbull-sells-out-young-people-to-the-deranged-to-save-himself/,890,828,3,59,0,25/02/2016,0,0,1,0,0,0,0,890,"[""auntyfudge""]","[""http://pbs.twimg.com/profile_images/421799283197628416/OyM0vhyp_bigger.jpeg""]",,Jennifer Wilson
https://cdn.laborherald.com.au/wp-content/uploads/2016/02/asc.jpg,Shipbuilding job losses set to double under Abbott-Turnbull government,https://www.laborherald.com.au/people-families/shipbuilding-job-losses-set-to-double-under-abbott-turnbull-government/,882,800,0,82,0,09/02/2016,0,0,1,0,0,0,0,882,"[""laborherald""]","[""http://pbs.twimg.com/profile_images/587382977715253248/ASIPe5uT_bigger.jpg""]",,Labor News
http://1899281406.rsc.cdn77.org/wp-content/uploads/2016/02/Screen-Shot-2016-02-11-at-7.24.32-AM-150x150.png,The Turnbull Government Are Making Medicinal Marijuana Legal In Australia,http://yourfriendshouse.com/news/the-turnbull-government-are-making-medicinal-marijuana-legal-in-australia/,870,869,0,1,0,10/02/2016,0,0,1,0,0,0,0,870,,,,The Housemates
http://www.smh.com.au/content/dam/images/g/n/4/j/z/0/image.related.articleLeadwide.620x349.gn45yf.png/1456475681481.jpg,Malcolm Turnbull's property scare demeans policy debate,http://www.smh.com.au/comment/smh-editorial/malcolm-turnbulls-property-scare-demeans-policy-debate-20160225-gn45yf.html,862,821,0,41,0,26/02/2016,0,0,1,0,0,0,0,862,"[""lynlinking"", ""smh""]","[""http://pbs.twimg.com/profile_images/498407687051161601/ZGtFYqaR_bigger.png"", ""http://pbs.twimg.com/profile_images/597933128284418048/uFullntY_bigger.jpg""]",,
